Real_Time,Timestamp_ms,Label_Tag,HeaterProfile_ID,Sensor1_Temperature_deg_C,Sensor1_Pressure_Pa,Sensor1_Humidity_%,Sensor1_GasResistance_ohm,Sensor1_Status,Sensor1_GasIndex,Sensor2_Temperature_deg_C,Sensor2_Pressure_Pa,Sensor2_Humidity_%,Sensor2_GasResistance_ohm,Sensor2_Status,Sensor2_GasIndex,Sensor3_Temperature_deg_C,Sensor3_Pressure_Pa,Sensor3_Humidity_%,Sensor3_GasResistance_ohm,Sensor3_Status,Sensor3_GasIndex,Sensor4_Temperature_deg_C,Sensor4_Pressure_Pa,Sensor4_Humidity_%,Sensor4_GasResistance_ohm,Sensor4_Status,Sensor4_GasIndex,Sensor5_Temperature_deg_C,Sensor5_Pressure_Pa,Sensor5_Humidity_%,Sensor5_GasResistance_ohm,Sensor5_Status,Sensor5_GasIndex,Sensor6_Temperature_deg_C,Sensor6_Pressure_Pa,Sensor6_Humidity_%,Sensor6_GasResistance_ohm,Sensor6_Status,Sensor6_GasIndex,Sensor7_Temperature_deg_C,Sensor7_Pressure_Pa,Sensor7_Humidity_%,Sensor7_GasResistance_ohm,Sensor7_Status,Sensor7_GasIndex,Sensor8_Temperature_deg_C,Sensor8_Pressure_Pa,Sensor8_Humidity_%,Sensor8_GasResistance_ohm,Sensor8_Status,Sensor8_GasIndex
2025-01-28 14:42:02,18432,1,1,22.79,99692.41,12.70,100000.00,160,7,22.79,99670.12,12.72,41612.48,160,8,23.38,99688.54,12.93,39862.97,176,5,23.74,99670.50,12.24,96349.27,176,3,24.32,99746.09,11.83,379189.03,160,7,24.01,99765.85,12.19,43880.70,160,7,24.37,99764.50,12.14,22214.51,176,2,24.35,99745.76,12.27,76167.80,160,1
2025-01-28 14:42:03,19432,1,1,22.81,99690.93,12.64,181689.14,160,6,22.82,99673.36,12.63,41571.94,160,8,23.40,99686.18,12.83,41612.48,176,3,23.77,99673.58,12.19,730645.75,176,0,24.46,99753.55,11.74,393165.69,160,4,24.13,99771.24,12.11,46766.53,160,4,24.40,99760.80,12.05,284840.06,176,8,24.35,99748.18,12.19,211570.25,176,7
2025-01-28 14:42:04,20432,1,1,22.82,99687.31,12.55,162798.09,160,6,22.84,99674.00,12.58,41051.96,160,8,23.41,99687.70,12.76,210137.50,176,1,23.75,99674.45,12.11,21739.13,176,8,24.36,99748.48,11.66,848384.44,176,0,24.06,99768.94,12.02,353957.84,176,0,24.33,99762.24,11.96,24348.49,176,5,24.35,99749.64,12.08,44755.25,160,3
2025-01-28 14:42:05,21432,1,1,22.84,99693.76,12.45,144347.33,160,6,22.85,99675.42,12.48,40087.69,160,8,23.39,99686.92,12.64,10443.86,176,9,23.77,99674.30,12.02,28841.82,160,6,24.36,99749.01,11.55,437793.94,160,7,24.05,99769.34,11.91,24961.00,160,7,24.43,99763.71,11.86,38635.68,160,1,24.42,99752.51,11.97,227051.00,176,9
2025-01-28 14:42:06,22432,1,1,22.82,99695.16,12.37,135199.36,160,5,22.85,99676.25,12.38,39975.02,160,8,23.44,99697.72,12.56,10749.08,176,7,23.77,99679.07,11.92,118821.07,176,4,24.49,99758.51,11.45,452296.81,160,4,24.15,99773.58,11.81,93124.77,160,4,24.41,99767.98,11.75,127426.58,176,7,24.34,99752.47,11.85,98404.77,176,6
2025-01-28 14:42:07,23432,1,1,22.84,99693.98,12.27,129064.78,160,5,22.89,99679.52,12.29,39095.91,160,7,23.41,99690.27,12.44,51738.07,176,5,23.78,99674.97,11.83,162025.31,160,2,24.38,99749.37,11.33,969467.44,176,0,24.06,99770.25,11.71,427378.97,176,0,24.40,99769.88,11.61,14143.65,176,4,24.41,99753.44,11.72,47958.04,176,2
2025-01-28 14:42:08,24432,1,1,22.90,99687.64,12.22,123910.94,160,5,22.94,99674.80,12.23,37948.41,160,7,23.47,99683.81,12.35,53623.80,176,3,23.83,99670.93,11.76,1506713.25,160,0,24.41,99744.91,11.25,497812.34,160,7,24.10,99765.59,11.60,27274.66,160,7,24.48,99760.45,11.51,58394.16,176,0,24.46,99747.44,11.62,692828.13,176,8
2025-01-28 14:42:09,25432,1,1,22.89,99681.38,12.24,119738.07,160,4,22.97,99672.24,12.25,37481.70,160,7,23.50,99682.63,12.34,263510.03,176,1,23.83,99669.27,11.75,27118.64,176,8,24.56,99742.71,11.26,517825.53,160,3,24.27,99760.16,11.60,27222.46,160,3,24.47,99754.96,11.45,61068.70,176,6,24.45,99748.80,11.57,25226.65,176,4
2025-01-28 14:42:10,26432,2,1,22.94,99682.03,12.29,114669.66,160,4,23.02,99673.43,12.30,36676.22,160,7,23.53,99682.31,12.37,12733.78,176,9,23.90,99670.77,11.87,378558.22,160,6,24.55,99747.52,11.66,33880.36,176,9,24.28,99766.94,11.89,19746.99,176,9,24.57,99758.43,11.47,29157.18,176,2,24.56,99749.52,11.62,100000.00,160,1
2025-01-28 14:42:11,27432,2,1,22.99,99684.45,12.47,110368.62,160,4,23.06,99675.05,12.49,35634.74,160,7,23.61,99690.95,12.58,12997.56,176,7,23.93,99670.21,12.21,144225.36,176,4,24.61,99746.34,12.66,104043.89,176,6,24.33,99765.74,12.63,56201.98,176,6,24.61,99754.55,11.62,397979.00,176,8,24.53,99746.17,11.83,115133.80,176,6
