Real_Time,Timestamp_ms,Label_Tag,HeaterProfile_ID,Sensor1_Temperature_deg_C,Sensor1_Pressure_Pa,Sensor1_Humidity_%,Sensor1_GasResistance_ohm,Sensor1_Status,Sensor1_GasIndex,Sensor2_Temperature_deg_C,Sensor2_Pressure_Pa,Sensor2_Humidity_%,Sensor2_GasResistance_ohm,Sensor2_Status,Sensor2_GasIndex,Sensor3_Temperature_deg_C,Sensor3_Pressure_Pa,Sensor3_Humidity_%,Sensor3_GasResistance_ohm,Sensor3_Status,Sensor3_GasIndex,Sensor4_Temperature_deg_C,Sensor4_Pressure_Pa,Sensor4_Humidity_%,Sensor4_GasResistance_ohm,Sensor4_Status,Sensor4_GasIndex,Sensor5_Temperature_deg_C,Sensor5_Pressure_Pa,Sensor5_Humidity_%,Sensor5_GasResistance_ohm,Sensor5_Status,Sensor5_GasIndex,Sensor6_Temperature_deg_C,Sensor6_Pressure_Pa,Sensor6_Humidity_%,Sensor6_GasResistance_ohm,Sensor6_Status,Sensor6_GasIndex,Sensor7_Temperature_deg_C,Sensor7_Pressure_Pa,Sensor7_Humidity_%,Sensor7_GasResistance_ohm,Sensor7_Status,Sensor7_GasIndex,Sensor8_Temperature_deg_C,Sensor8_Pressure_Pa,Sensor8_Humidity_%,Sensor8_GasResistance_ohm,Sensor8_Status,Sensor8_GasIndex
2025-01-27 15:28:06,3464674,6,1,33.14,98357.68,48.58,36147.98,160,0,33.21,98344.01,48.50,40973.11,160,0,34.13,98348.33,46.37,1005153.38,160,2,34.49,98336.88,46.05,582314.50,176,4,35.41,98406.61,42.77,363830.16,160,7,35.19,98437.70,44.16,966037.75,160,4,35.23,98417.73,44.03,546424.75,160,1,34.92,98410.81,44.71,494208.50,176,0
2025-01-27 15:28:07,3465674,6,1,33.13,98354.23,48.55,36240.09,160,0,33.21,98341.82,48.52,40855.41,160,0,34.15,98347.79,46.38,6036846.00,160,0,34.50,98330.77,46.04,1600000.00,160,2,35.47,98403.09,42.79,363830.16,160,3,35.09,98430.53,44.14,6582563.50,176,0,35.22,98415.66,44.03,1068893.50,176,7,34.87,98407.05,44.68,513154.59,176,6
2025-01-27 15:28:08,3466674,6,1,33.14,98352.14,48.55,36332.67,160,0,33.21,98340.80,48.53,40855.41,160,0,34.11,98346.34,46.37,56537.10,176,8,34.52,98328.80,46.06,18554926.00,160,0,35.39,98405.77,42.78,87045.23,176,9,35.08,98427.41,44.15,363830.16,160,7,35.19,98415.51,44.02,543380.19,160,3,34.91,98407.37,44.69,203619.02,176,2
2025-01-27 15:28:09,3467674,6,1,33.14,98351.35,48.55,36270.90,160,0,33.21,98337.47,48.52,40933.80,160,0,34.14,98344.36,46.38,363830.16,160,6,34.49,98325.13,46.05,80250.78,176,8,35.40,98402.48,42.78,306586.81,176,6,35.15,98423.59,44.18,363830.16,160,3,35.24,98415.00,44.06,1041179.44,176,9,34.93,98403.91,44.69,1455062.12,176,9
2025-01-27 15:28:10,3468674,6,1,33.13,98349.98,48.56,36581.88,160,9,33.21,98337.77,48.51,41491.09,160,9,34.13,98345.13,46.36,400547.62,176,4,34.49,98328.31,46.06,578858.12,176,5,35.51,98408.62,42.80,1202583.62,176,2,35.07,98428.61,44.15,90941.38,176,9,35.15,98414.03,44.04,142182.73,176,5,34.83,98401.60,44.69,211701.47,176,5
2025-01-27 15:28:11,3469674,6,1,33.13,98349.62,48.56,36550.54,160,9,33.21,98339.61,48.50,41491.09,160,9,34.17,98347.31,46.35,3269606.75,176,1,34.51,98327.28,46.04,616496.06,176,3,35.40,98403.64,42.79,87045.23,176,9,35.08,98427.02,44.14,327470.41,176,6,35.24,98416.65,44.04,136387.86,176,2,34.92,98404.94,44.70,659368.94,160,1
2025-01-27 15:28:12,3470674,6,1,33.14,98349.39,48.52,36613.27,160,9,33.21,98337.41,48.47,41410.55,160,9,34.14,98343.52,46.33,57373.37,176,9,34.53,98325.31,46.04,6345468.50,176,1,35.46,98404.82,42.79,306037.06,176,5,35.15,98422.73,44.14,363830.16,160,3,35.22,98408.84,44.04,1073094.00,176,7,34.90,98399.83,44.71,1524376.62,176,7
2025-01-27 15:28:13,3471674,6,1,33.12,98346.58,48.48,36488.03,160,8,33.18,98335.40,48.45,41531.47,160,9,34.16,98345.79,46.32,55834.24,176,7,34.47,98325.81,46.00,80477.84,176,8,35.49,98404.95,42.77,1199414.37,176,2,35.06,98420.97,44.14,90844.57,176,9,35.19,98414.39,44.02,63054.19,176,4,34.86,98400.17,44.68,652437.06,160,3
2025-01-27 15:28:14,3472674,6,1,33.07,98344.52,47.84,36802.76,160,8,33.13,98332.93,47.82,41816.40,160,8,34.10,98341.14,46.16,408212.09,176,5,34.45,98322.91,45.79,363830.16,160,6,35.39,98403.94,42.64,85390.26,176,8,35.02,98419.52,44.01,330003.22,176,6,35.18,98406.83,43.95,350325.00,176,0,34.89,98401.55,44.66,1462857.12,176,9
2025-01-27 15:28:15,3473674,6,1,33.09,98344.79,46.09,37317.79,160,7,33.13,98333.02,46.12,42314.05,160,8,34.12,98339.46,44.77,434727.22,176,3,34.45,98322.16,44.25,613173.63,176,4,35.40,98400.78,41.70,317420.97,176,5,35.14,98423.72,43.29,1303628.25,176,2,35.12,98407.84,43.56,366893.59,176,6,34.78,98397.96,44.39,214225.94,176,5
2025-01-27 15:28:16,3474674,6,1,33.11,98345.75,44.21,37847.43,160,7,33.17,98332.66,44.42,42780.75,160,8,34.14,98344.59,42.95,3664504.50,176,1,34.47,98322.81,42.29,1600000.00,160,2,35.41,98398.65,40.74,363830.16,160,1,35.08,98426.68,42.35,91921.01,176,8,35.16,98414.27,43.11,140082.08,176,2,34.85,98401.42,43.94,207203.56,176,2
2025-01-27 15:28:17,3475674,6,1,33.13,98343.55,42.91,38288.96,160,7,33.19,98331.94,43.26,42230.29,160,7,34.11,98337.41,41.55,60807.60,176,8,34.50,98320.16,40.92,20428928.00,160,0,35.36,98392.70,39.77,363830.16,160,7,35.08,98421.26,41.15,343278.59,176,5,35.14,98405.56,42.24,3883384.75,176,8,34.82,98399.00,42.99,1591916.00,176,7
2025-01-27 15:28:18,3476674,6,1,33.06,98343.27,41.89,156958.92,176,6,33.13,98334.71,42.30,42567.34,160,7,34.08,98338.97,40.39,363830.16,160,6,34.41,98324.42,39.81,86868.00,176,8,35.42,98402.34,38.65,800000.00,160,4,35.07,98419.24,39.98,363830.16,160,1,35.06,98419.48,41.16,66081.57,176,4,34.79,98404.20,41.64,95593.73,176,4
2025-01-27 15:28:19,3477674,6,1,32.96,98341.87,39.90,163265.31,176,6,33.03,98330.46,40.35,43567.05,160,7,33.97,98337.84,38.55,490304.03,176,4,34.31,98324.41,37.82,687248.31,176,5,35.23,98395.78,36.66,8310423.50,176,0,34.95,98424.38,37.88,97840.62,176,8,34.95,98410.16,38.85,601291.81,160,1,34.67,98397.10,39.26,558494.69,176,0
2025-01-27 15:28:20,3478674,6,1,32.91,98345.62,37.38,168921.14,176,6,32.99,98334.47,37.92,178086.95,176,6,33.95,98340.71,36.10,1347368.37,160,2,34.31,98328.31,35.17,755440.81,176,3,35.19,98399.30,33.88,363830.16,160,7,35.01,98430.45,35.18,1186902.37,160,4,34.88,98412.04,36.29,418985.28,176,6,34.62,98397.81,36.38,585812.38,176,6
